,Category,Price,Origin
218,shirts,39.716879999999996,zara
219,shirts,39.716879999999996,zara
220,shirts,39.716879999999996,zara
221,shirts,39.716879999999996,zara
222,shirts,39.716879999999996,zara
223,shirts,39.716879999999996,zara
224,shirts,39.716879999999996,zara
225,shirts,39.716879999999996,zara
226,shirts,39.716879999999996,zara
227,shirts,39.716879999999996,zara
228,shirts,39.716879999999996,zara
229,shirts,48.16728,zara
230,shirts,39.716879999999996,zara
231,shirts,39.716879999999996,zara
232,shirts,39.716879999999996,zara
233,shirts,39.716879999999996,zara
234,shirts,48.16728,zara
235,shirts,39.716879999999996,zara
236,shirts,39.716879999999996,zara
237,shirts,39.716879999999996,zara
238,shirts,39.716879999999996,zara
239,shirts,39.716879999999996,zara
240,shirts,48.16728,zara
241,shirts,60.239279999999994,zara
242,shirts,48.16728,zara
243,shirts,39.716879999999996,zara
244,shirts,48.16728,zara
245,shirts,39.716879999999996,zara
246,shirts,48.16728,zara
247,shirts,60.239279999999994,zara
248,shirts,39.716879999999996,zara
249,shirts,39.716879999999996,zara
250,shirts,39.716879999999996,zara
251,shirts,48.16728,zara
252,shirts,60.239279999999994,zara
253,shirts,48.16728,zara
254,shirts,48.16728,zara
255,shirts,39.716879999999996,zara
256,shirts,48.16728,zara
257,shirts,39.716879999999996,zara
258,shirts,39.716879999999996,zara
259,shirts,39.716879999999996,zara
260,shirts,39.716879999999996,zara
261,shirts,36.095279999999995,zara
262,shirts,48.16728,zara
263,shirts,39.716879999999996,zara
264,shirts,39.716879999999996,zara
265,shirts,39.716879999999996,zara
266,shirts,36.095279999999995,zara
267,shirts,39.716879999999996,zara
268,shirts,48.16728,zara
269,shirts,48.16728,zara
270,shirts,39.716879999999996,zara
271,shirts,39.716879999999996,zara
272,shirts,36.095279999999995,zara
273,shirts,39.716879999999996,zara
274,shirts,39.716879999999996,zara
275,shirts,39.716879999999996,zara
276,shirts,39.716879999999996,zara
277,shirts,39.716879999999996,zara
278,shirts,36.095279999999995,zara
279,shirts,33.680879999999995,zara
280,shirts,48.16728,zara
281,shirts,39.716879999999996,zara
282,shirts,39.716879999999996,zara
283,shirts,48.16728,zara
284,shirts,39.716879999999996,zara
285,shirts,39.716879999999996,zara
286,shirts,39.716879999999996,zara
287,shirts,48.16728,zara
288,shirts,39.716879999999996,zara
289,shirts,39.716879999999996,zara
290,shirts,24.02328,zara
291,shirts,48.16728,zara
292,shirts,39.716879999999996,zara
293,shirts,39.716879999999996,zara
294,shirts,39.716879999999996,zara
295,shirts,39.716879999999996,zara
296,shirts,34.888079999999995,zara
297,shirts,48.16728,zara
298,shirts,60.239279999999994,zara
299,shirts,39.716879999999996,zara
300,shirts,60.239279999999994,zara
301,shirts,60.239279999999994,zara
302,shirts,39.716879999999996,zara
303,shirts,39.716879999999996,zara
304,shirts,34.888079999999995,zara
305,shirts,36.095279999999995,zara
306,shirts,36.095279999999995,zara
307,shirts,36.095279999999995,zara
308,shirts,36.095279999999995,zara
309,shirts,39.716879999999996,zara
310,shirts,39.716879999999996,zara
311,shirts,39.716879999999996,zara
312,shirts,39.716879999999996,zara
313,shirts,48.16728,zara
314,shirts,48.16728,zara
315,shirts,39.716879999999996,zara
316,shirts,39.716879999999996,zara
317,shirts,39.716879999999996,zara
318,shirts,39.716879999999996,zara
319,shirts,39.716879999999996,zara
320,shirts,36.095279999999995,zara
321,shirts,48.16728,zara
322,shirts,39.716879999999996,zara
323,shirts,39.716879999999996,zara
324,shirts,39.716879999999996,zara
325,shirts,60.239279999999994,zara
326,shirts,48.16728,zara
327,shirts,48.16728,zara
328,shirts,39.716879999999996,zara
329,shirts,132.67128,zara
330,shirts,91.62648,zara
331,shirts,91.62648,zara
332,shirts,91.62648,zara
333,shirts,91.62648,zara
334,shirts,91.62648,zara
335,shirts,132.67128,zara
336,shirts,72.31128,zara
337,shirts,39.716879999999996,zara
338,shirts,39.716879999999996,zara
339,shirts,60.239279999999994,zara
340,shirts,60.239279999999994,zara
341,shirts,60.239279999999994,zara
342,shirts,36.095279999999995,zara
343,shirts,39.716879999999996,zara
344,shirts,36.095279999999995,zara
345,shirts,39.716879999999996,zara
346,shirts,39.716879999999996,zara
347,shirts,39.716879999999996,zara
348,shirts,60.239279999999994,zara
349,shirts,48.16728,zara
350,shirts,39.716879999999996,zara
351,shirts,48.16728,zara
352,shirts,39.716879999999996,zara
353,shirts,60.239279999999994,zara
354,shirts,48.16728,zara
355,shirts,39.716879999999996,zara
356,shirts,39.716879999999996,zara
357,shirts,39.716879999999996,zara
358,shirts,48.16728,zara
359,shirts,39.716879999999996,zara
360,shirts,39.716879999999996,zara
361,shirts,39.716879999999996,zara
362,shirts,39.716879999999996,zara
363,shirts,39.716879999999996,zara
364,shirts,39.716879999999996,zara
365,shirts,39.716879999999996,zara
366,shirts,48.16728,zara
367,shirts,39.716879999999996,zara
368,shirts,39.716879999999996,zara
369,shirts,60.239279999999994,zara
370,shirts,39.716879999999996,zara
371,shirts,39.716879999999996,zara
372,shirts,60.239279999999994,zara
373,shirts,72.31128,zara
374,shirts,48.16728,zara
375,shirts,39.716879999999996,zara
376,shirts,72.31128,zara
377,shirts,60.239279999999994,zara
378,shirts,60.239279999999994,zara
379,shirts,60.239279999999994,zara
380,shirts,60.239279999999994,zara
381,shirts,72.31128,zara
382,shirts,36.095279999999995,zara
383,shirts,36.095279999999995,zara
384,shirts,36.095279999999995,zara
385,shirts,31.266479999999998,zara
386,shirts,39.716879999999996,zara
387,shirts,36.095279999999995,zara
388,shirts,36.095279999999995,zara
389,shirts,60.239279999999994,zara
390,shirts,27.644879999999997,zara
391,shirts,39.716879999999996,zara
392,shirts,60.239279999999994,zara
393,shirts,60.239279999999994,zara
394,shirts,27.644879999999997,zara
395,shirts,48.16728,zara
396,shirts,39.716879999999996,zara
397,shirts,36.095279999999995,zara
398,shirts,36.095279999999995,zara
399,shirts,36.095279999999995,zara
400,shirts,48.16728,zara
401,shirts,36.095279999999995,zara
402,shirts,31.266479999999998,zara
403,shirts,39.716879999999996,zara
404,shirts,103.69847999999999,zara
405,shirts,39.716879999999996,zara
406,shirts,36.095279999999995,zara
407,shirts,31.266479999999998,zara
408,shirts,72.31128,zara
409,shirts,72.31128,zara
410,shirts,39.716879999999996,zara
411,shirts,39.716879999999996,zara
412,shirts,39.716879999999996,zara
413,shirts,36.095279999999995,zara
414,shirts,39.716879999999996,zara
415,shirts,36.095279999999995,zara
416,shirts,31.266479999999998,zara
417,shirts,36.095279999999995,zara
418,shirts,24.02328,zara
419,shirts,27.644879999999997,zara
420,shirts,39.716879999999996,zara
421,shirts,39.716879999999996,zara
422,shirts,39.716879999999996,zara
423,shirts,36.095279999999995,zara
424,shirts,31.266479999999998,zara
425,shirts,36.095279999999995,zara
426,shirts,60.239279999999994,zara
427,shirts,36.095279999999995,zara
428,shirts,72.31128,zara
429,shirts,39.716879999999996,zara
430,shirts,39.716879999999996,zara
431,shirts,39.716879999999996,zara
432,shirts,60.239279999999994,zara
433,shirts,31.266479999999998,zara
434,shirts,36.095279999999995,zara
435,shirts,72.31128,zara
436,shirts,36.095279999999995,zara
437,shirts,39.716879999999996,zara
438,shirts,39.716879999999996,zara
439,shirts,39.716879999999996,zara
440,shirts,39.716879999999996,zara
441,shirts,39.716879999999996,zara
442,shirts,36.095279999999995,zara
443,shirts,60.239279999999994,zara
444,shirts,39.716879999999996,zara
445,shirts,39.716879999999996,zara
446,shirts,39.716879999999996,zara
447,shirts,36.095279999999995,zara
448,shirts,36.095279999999995,zara
449,shirts,36.095279999999995,zara
450,shirts,36.095279999999995,zara
451,shirts,36.095279999999995,zara
452,shirts,36.095279999999995,zara
453,shirts,36.095279999999995,zara
454,shirts,39.716879999999996,zara
455,shirts,39.716879999999996,zara
456,shirts,39.716879999999996,zara
457,shirts,39.716879999999996,zara
458,shirts,27.644879999999997,zara
459,shirts,31.266479999999998,zara
460,shirts,31.266479999999998,zara
461,shirts,31.266479999999998,zara
462,shirts,31.266479999999998,zara
463,shirts,36.095279999999995,zara
464,shirts,60.239279999999994,zara
465,shirts,36.095279999999995,zara
466,shirts,34.888079999999995,zara
467,shirts,27.644879999999997,zara
468,shirts,39.716879999999996,zara
469,shirts,39.716879999999996,zara
470,shirts,39.716879999999996,zara
471,shirts,39.716879999999996,zara
472,shirts,39.716879999999996,zara
473,shirts,39.716879999999996,zara
474,shirts,39.716879999999996,zara
475,shirts,39.716879999999996,zara
476,shirts,39.716879999999996,zara
477,shirts,39.716879999999996,zara
478,shirts,31.266479999999998,zara
479,shirts,36.095279999999995,zara
480,shirts,36.095279999999995,zara
481,shirts,36.095279999999995,zara
482,shirts,36.095279999999995,zara
483,shirts,36.095279999999995,zara
484,shirts,36.095279999999995,zara
485,shirts,36.095279999999995,zara
486,shirts,72.31128,zara
487,shirts,36.095279999999995,zara
488,shirts,60.239279999999994,zara
489,shirts,60.239279999999994,zara
490,shirts,39.716879999999996,zara
491,shirts,31.266479999999998,zara
492,shirts,39.716879999999996,zara
493,shirts,39.716879999999996,zara
494,shirts,39.716879999999996,zara
495,shirts,39.716879999999996,zara
496,shirts,39.716879999999996,zara
497,shirts,39.716879999999996,zara
498,shirts,36.095279999999995,zara
499,shirts,36.095279999999995,zara
500,shirts,36.095279999999995,zara
501,shirts,36.095279999999995,zara
502,shirts,36.095279999999995,zara
503,shirts,36.095279999999995,zara
504,shirts,36.095279999999995,zara
505,shirts,31.266479999999998,zara
506,shirts,31.266479999999998,zara
507,shirts,31.266479999999998,zara
508,shirts,39.716879999999996,zara
509,shirts,39.716879999999996,zara
510,shirts,39.716879999999996,zara
511,shirts,39.716879999999996,zara
512,shirts,39.716879999999996,zara
513,shirts,39.716879999999996,zara
514,shirts,36.095279999999995,zara
515,shirts,36.095279999999995,zara
516,shirts,36.095279999999995,zara
517,shirts,31.266479999999998,zara
518,shirts,31.266479999999998,zara
519,shirts,31.266479999999998,zara
520,shirts,31.266479999999998,zara
521,shirts,31.266479999999998,zara
522,shirts,31.266479999999998,zara
523,shirts,60.239279999999994,zara
524,shirts,60.239279999999994,zara
525,shirts,60.239279999999994,zara
526,shirts,60.239279999999994,zara
527,shirts,24.02328,zara
528,shirts,39.716879999999996,zara
529,shirts,39.716879999999996,zara
530,shirts,39.716879999999996,zara
531,shirts,39.716879999999996,zara
532,shirts,39.716879999999996,zara
533,shirts,39.716879999999996,zara
534,shirts,39.716879999999996,zara
535,shirts,39.716879999999996,zara
536,shirts,36.095279999999995,zara
537,shirts,36.095279999999995,zara
538,shirts,36.095279999999995,zara
539,shirts,36.095279999999995,zara
540,shirts,36.095279999999995,zara
541,shirts,36.095279999999995,zara
542,shirts,36.095279999999995,zara
543,shirts,60.239279999999994,zara
544,shirts,48.16728,zara
545,shirts,60.239279999999994,zara
546,shirts,39.716879999999996,zara
547,shirts,31.266479999999998,zara
548,shirts,39.716879999999996,zara
549,shirts,60.239279999999994,zara
550,shirts,36.095279999999995,zara
551,shirts,39.716879999999996,zara
552,shirts,39.716879999999996,zara
553,shirts,36.095279999999995,zara
554,shirts,39.716879999999996,zara
555,shirts,36.095279999999995,zara
556,shirts,36.095279999999995,zara
557,shirts,39.716879999999996,zara
558,shirts,31.266479999999998,zara
559,shirts,36.095279999999995,zara
560,shirts,39.716879999999996,zara
561,shirts,31.266479999999998,zara
562,shirts,36.095279999999995,zara
563,shirts,60.239279999999994,zara
564,shirts,36.095279999999995,zara
565,shirts,36.095279999999995,zara
566,shirts,39.716879999999996,zara
567,shirts,36.095279999999995,zara
568,shirts,36.095279999999995,zara
569,shirts,60.239279999999994,zara
570,shirts,36.095279999999995,zara
571,shirts,39.716879999999996,zara
572,shirts,36.095279999999995,zara
573,shirts,36.095279999999995,zara
574,shirts,36.095279999999995,zara
575,shirts,115.77047999999999,zara
576,shirts,36.095279999999995,zara
577,shirts,39.716879999999996,zara
578,shirts,31.266479999999998,zara
579,shirts,60.239279999999994,zara
580,shirts,60.239279999999994,zara
581,shirts,27.644879999999997,zara
582,shirts,39.716879999999996,zara
583,shirts,39.716879999999996,zara
584,shirts,36.095279999999995,zara
585,shirts,36.095279999999995,zara
586,shirts,39.716879999999996,zara
587,shirts,36.095279999999995,zara
588,shirts,39.716879999999996,zara
589,shirts,36.095279999999995,zara
590,shirts,60.239279999999994,zara
591,shirts,39.716879999999996,zara
592,shirts,60.239279999999994,zara
593,shirts,36.095279999999995,zara
594,footwear,48.16728,zara
595,footwear,48.16728,zara
596,footwear,48.16728,zara
597,footwear,36.095279999999995,zara
598,footwear,96.45528,zara
599,footwear,84.38328,zara
600,footwear,115.77047999999999,zara
601,footwear,55.41048,zara
602,footwear,60.239279999999994,zara
603,footwear,60.239279999999994,zara
604,footwear,55.41048,zara
605,footwear,60.239279999999994,zara
606,footwear,48.16728,zara
607,footwear,48.16728,zara
608,footwear,48.16728,zara
609,footwear,34.888079999999995,zara
610,footwear,48.16728,zara
611,footwear,36.095279999999995,zara
612,footwear,36.095279999999995,zara
613,footwear,72.31128,zara
614,footwear,60.239279999999994,zara
615,footwear,67.48248,zara
616,footwear,60.239279999999994,zara
617,footwear,60.239279999999994,zara
618,footwear,91.62648,zara
619,footwear,72.31128,zara
620,footwear,84.38328,zara
621,footwear,103.69847999999999,zara
622,footwear,103.69847999999999,zara
623,footwear,36.095279999999995,zara
624,footwear,48.16728,zara
625,footwear,48.16728,zara
626,footwear,55.41048,zara
627,footwear,115.77047999999999,zara
628,footwear,144.74328,zara
629,footwear,84.38328,zara
630,footwear,39.716879999999996,zara
631,footwear,36.095279999999995,zara
632,footwear,72.31128,zara
633,footwear,60.239279999999994,zara
634,footwear,48.16728,zara
635,footwear,39.716879999999996,zara
636,footwear,48.16728,zara
637,footwear,96.45528,zara
638,footwear,84.38328,zara
639,footwear,91.62648,zara
640,footwear,60.239279999999994,zara
641,footwear,34.888079999999995,zara
642,footwear,34.888079999999995,zara
643,footwear,60.239279999999994,zara
644,footwear,72.31128,zara
645,footwear,72.31128,zara
646,footwear,39.716879999999996,zara
647,footwear,34.888079999999995,zara
648,footwear,48.16728,zara
649,footwear,48.16728,zara
650,footwear,55.41048,zara
651,footwear,144.74328,zara
652,footwear,132.67128,zara
653,footwear,132.67128,zara
654,footwear,34.888079999999995,zara
655,footwear,17.98728,zara
656,footwear,60.239279999999994,zara
657,footwear,55.41048,zara
658,footwear,60.239279999999994,zara
659,footwear,48.16728,zara
660,footwear,48.16728,zara
661,footwear,39.716879999999996,zara
662,footwear,34.888079999999995,zara
663,footwear,31.266479999999998,zara
664,footwear,72.31128,zara
665,footwear,55.41048,zara
666,footwear,60.239279999999994,zara
667,footwear,55.41048,zara
668,footwear,34.888079999999995,zara
669,footwear,34.888079999999995,zara
670,footwear,103.69847999999999,zara
671,footwear,103.69847999999999,zara
672,footwear,103.69847999999999,zara
673,footwear,48.16728,zara
674,footwear,60.239279999999994,zara
675,footwear,55.41048,zara
676,footwear,39.716879999999996,zara
677,footwear,48.16728,zara
678,footwear,43.33848,zara
679,footwear,48.16728,zara
680,footwear,84.38328,zara
681,footwear,72.31128,zara
682,footwear,31.266479999999998,zara
683,footwear,31.266479999999998,zara
684,footwear,31.266479999999998,zara
685,footwear,55.41048,zara
686,footwear,60.239279999999994,zara
687,footwear,55.41048,zara
688,footwear,55.41048,zara
689,footwear,55.41048,zara
690,footwear,48.16728,zara
691,footwear,34.888079999999995,zara
692,footwear,34.888079999999995,zara
693,footwear,34.888079999999995,zara
694,footwear,96.45528,zara
695,footwear,60.239279999999994,zara
696,footwear,96.45528,zara
697,footwear,55.41048,zara
698,footwear,60.239279999999994,zara
699,footwear,55.41048,zara
700,footwear,55.41048,zara
701,footwear,60.239279999999994,zara
702,footwear,36.095279999999995,zara
703,footwear,21.60888,zara
704,footwear,48.16728,zara
705,footwear,72.31128,zara
706,footwear,72.31128,zara
707,footwear,103.69847999999999,zara
708,footwear,103.69847999999999,zara
709,footwear,34.888079999999995,zara
710,footwear,72.31128,zara
711,footwear,144.74328,zara
712,footwear,72.31128,zara
713,footwear,48.16728,zara
714,footwear,103.69847999999999,zara
715,footwear,48.16728,zara
716,footwear,31.266479999999998,zara
717,footwear,48.16728,zara
718,footwear,48.16728,zara
719,footwear,60.239279999999994,zara
720,footwear,72.31128,zara
721,footwear,72.31128,zara
722,footwear,72.31128,zara
723,footwear,34.888079999999995,zara
724,footwear,34.888079999999995,zara
725,footwear,36.095279999999995,zara
726,footwear,39.716879999999996,zara
727,footwear,55.41048,zara
728,footwear,55.41048,zara
729,footwear,48.16728,zara
730,footwear,132.67128,zara
731,footwear,115.77047999999999,zara
732,footwear,103.69847999999999,zara
733,footwear,48.16728,zara
734,footwear,48.16728,zara
735,footwear,48.16728,zara
736,footwear,34.888079999999995,zara
737,footwear,34.888079999999995,zara
738,footwear,55.41048,zara
739,footwear,60.239279999999994,zara
740,footwear,60.239279999999994,zara
741,footwear,24.02328,zara
742,footwear,31.266479999999998,zara
743,footwear,39.716879999999996,zara
744,footwear,55.41048,zara
745,footwear,48.16728,zara
746,footwear,60.239279999999994,zara
747,footwear,72.31128,zara
748,footwear,36.095279999999995,zara
749,footwear,39.716879999999996,zara
750,footwear,36.095279999999995,zara
751,footwear,36.095279999999995,zara
752,footwear,72.31128,zara
753,footwear,72.31128,zara
754,footwear,55.41048,zara
755,footwear,48.16728,zara
756,footwear,48.16728,zara
757,footwear,60.239279999999994,zara
758,footwear,34.888079999999995,zara
759,footwear,103.69847999999999,zara
760,footwear,72.31128,zara
761,footwear,39.716879999999996,zara
762,footwear,108.52727999999999,zara
763,footwear,39.716879999999996,zara
764,footwear,72.31128,zara
765,footwear,39.716879999999996,zara
766,footwear,39.716879999999996,zara
767,footwear,39.716879999999996,zara
768,footwear,39.716879999999996,zara
769,footwear,39.716879999999996,zara
770,footwear,84.38328,zara
771,footwear,60.239279999999994,zara
772,footwear,60.239279999999994,zara
773,footwear,84.38328,zara
774,footwear,60.239279999999994,zara
775,footwear,60.239279999999994,zara
776,footwear,34.888079999999995,zara
777,footwear,34.888079999999995,zara
778,footwear,84.38328,zara
779,footwear,60.239279999999994,zara
780,footwear,34.888079999999995,zara
781,footwear,27.644879999999997,zara
782,footwear,60.239279999999994,zara
783,footwear,34.888079999999995,zara
784,footwear,60.239279999999994,zara
785,footwear,60.239279999999994,zara
786,footwear,72.31128,zara
787,footwear,39.716879999999996,zara
788,footwear,36.095279999999995,zara
789,footwear,60.239279999999994,zara
790,footwear,34.888079999999995,zara
791,footwear,39.716879999999996,zara
792,footwear,39.716879999999996,zara
793,footwear,39.716879999999996,zara
794,footwear,34.888079999999995,zara
795,footwear,48.16728,zara
796,footwear,48.16728,zara
797,footwear,48.16728,zara
798,footwear,39.716879999999996,zara
799,footwear,39.716879999999996,zara
800,footwear,72.31128,zara
801,footwear,72.31128,zara
802,footwear,72.31128,zara
803,footwear,39.716879999999996,zara
804,footwear,36.095279999999995,zara
805,footwear,60.239279999999994,zara
806,footwear,67.48248,zara
807,footwear,48.16728,zara
808,footwear,108.52727999999999,zara
809,footwear,96.45528,zara
810,footwear,39.716879999999996,zara
811,footwear,48.16728,zara
812,footwear,60.239279999999994,zara
813,footwear,30.059279999999998,zara
814,footwear,34.888079999999995,zara
815,footwear,39.716879999999996,zara
816,footwear,39.716879999999996,zara
817,footwear,27.644879999999997,zara
818,footwear,39.716879999999996,zara
819,footwear,48.16728,zara
820,footwear,34.888079999999995,zara
821,footwear,39.716879999999996,zara
822,footwear,60.239279999999994,zara
823,footwear,39.716879999999996,zara
824,footwear,39.716879999999996,zara
825,footwear,60.239279999999994,zara
826,footwear,31.266479999999998,zara
827,footwear,39.716879999999996,zara
828,footwear,39.716879999999996,zara
829,footwear,60.239279999999994,zara
830,footwear,60.239279999999994,zara
831,footwear,60.239279999999994,zara
832,footwear,48.16728,zara
833,footwear,72.31128,zara
834,footwear,72.31128,zara
835,footwear,72.31128,zara
836,footwear,72.31128,zara
837,footwear,39.716879999999996,zara
838,footwear,34.888079999999995,zara
839,footwear,60.239279999999994,zara
840,footwear,72.31128,zara
841,footwear,60.239279999999994,zara
842,footwear,72.31128,zara
843,footwear,48.16728,zara
844,footwear,39.716879999999996,zara
845,footwear,39.716879999999996,zara
846,footwear,72.31128,zara
847,footwear,60.239279999999994,zara
848,footwear,72.31128,zara
849,footwear,67.48248,zara
850,footwear,39.716879999999996,zara
851,footwear,39.716879999999996,zara
852,footwear,72.31128,zara
853,footwear,60.239279999999994,zara
854,footwear,60.239279999999994,zara
855,footwear,39.716879999999996,zara
856,footwear,39.716879999999996,zara
857,footwear,39.716879999999996,zara
